x,y,steering,heading
13.22719066,-6.603160588,-0.334702786,-2.256477909
13.22278328,-6.607284629,-0.334711419,-2.257615776
13.21824429,-6.611521978,-0.334720301,-2.258786388
13.21371377,-6.615741484,-0.334729157,-2.25995357
13.2090491,-6.620075592,-0.334738265,-2.26115402
13.20457151,-6.624226051,-0.334746998,-2.262305096
13.20008799,-6.628372398,-0.334755734,-2.263456499
13.19552912,-6.632578578,-0.334764607,-2.264626024
13.19097869,-6.636767121,-0.334773454,-2.265792158
13.18641349,-6.640959396,-0.334782321,-2.266960852
13.18184454,-6.645145244,-0.334791186,-2.268129279
13.17726964,-6.649326698,-0.334800053,-2.269298009
13.17269044,-6.653502231,-0.334808919,-2.270466617
13.16810649,-6.657672266,-0.334817786,-2.271635222
13.16351695,-6.661837566,-0.334826653,-2.27280404
13.15892507,-6.665995179,-0.334835516,-2.273972243
13.15432288,-6.670152322,-0.33484439,-2.275141863
13.14972368,-6.674296977,-0.334853249,-2.276309518
13.14511696,-6.678438638,-0.334862113,-2.277477883
13.14050262,-6.682577383,-0.334870983,-2.278646983
13.13587953,-6.686714191,-0.33487986,-2.2798171
13.13125739,-6.690840403,-0.334888727,-2.280985786
13.12663127,-6.694960421,-0.334897592,-2.282154286
13.12200569,-6.699070263,-0.334906447,-2.283321468
13.11729992,-6.703241415,-0.334915446,-2.284507673
13.11265812,-6.707346089,-0.334924314,-2.285676564
13.10801266,-6.7114443,-0.33493318,-2.286845198
13.1034286,-6.715478867,-0.334941921,-2.287997236
13.09877887,-6.71956164,-0.334950777,-2.289164615
13.09411641,-6.723645926,-0.334959649,-2.290334022
13.0894508,-6.727723305,-0.334968518,-2.291503049
13.08478707,-6.731789411,-0.334977375,-2.292670444
13.08011612,-6.735852189,-0.334986236,-2.293838486
13.0754381,-6.739911497,-0.334995103,-2.295007139
13.07075434,-6.743966172,-0.335003971,-2.296176071
13.06606644,-6.74801482,-0.335012839,-2.297344883
13.06137429,-6.752057546,-0.335021706,-2.298513604
13.05667938,-6.756093072,-0.33503057,-2.299681868
13.05197504,-6.760127116,-0.335039443,-2.300851331
13.04727277,-6.764149828,-0.335048303,-2.30201914
13.04256367,-6.76816884,-0.335057168,-2.303187508
13.03785113,-6.772181251,-0.33506603,-2.304355595
13.03313193,-6.776189795,-0.335074897,-2.305524198
13.02840931,-6.780191735,-0.335083761,-2.306692522
13.02368279,-6.78418746,-0.335092625,-2.30786068
13.0189508,-6.788178314,-0.33510149,-2.309029068
13.01421388,-6.792163835,-0.335110356,-2.310197552
13.00947285,-6.796143333,-0.335119221,-2.311365932
13.00472716,-6.800117267,-0.335128087,-2.312534343
12.99997698,-6.804085495,-0.335136953,-2.313702745
12.9952227,-6.808047705,-0.335145818,-2.314871049
12.9904639,-6.812004234,-0.335154684,-2.316039353
12.98570075,-6.815954946,-0.335163549,-2.317207621
12.98086115,-6.819959435,-0.335172549,-2.318393513
12.97615804,-6.823841708,-0.335181286,-2.319544877
12.97130172,-6.827840871,-0.3351903,-2.320732629
12.96660431,-6.831699951,-0.335199011,-2.321880442
12.96182215,-6.835619364,-0.335207871,-2.323047883
12.95703301,-6.839535129,-0.335216736,-2.324215941
12.9522393,-6.843445266,-0.335225602,-2.325384028
12.94741582,-6.847370257,-0.335234514,-2.326558278
12.9426067,-6.85127417,-0.335243392,-2.327727945
12.9377409,-6.855214588,-0.335252367,-2.328910302
12.93298831,-6.859054107,-0.335261125,-2.330064086
12.92817527,-6.862933214,-0.335269987,-2.331231482
12.92324209,-6.866899503,-0.335279063,-2.332426908
12.91852809,-6.870680495,-0.335287727,-2.333568181
12.91370107,-6.874542951,-0.335296592,-2.334735764
12.908556,-6.878649708,-0.335306033,-2.335979114
12.90403796,-6.882247329,-0.335314317,-2.337069948
12.89919671,-6.88609335,-0.335323186,-2.338237795
12.89434786,-6.889936156,-0.335332061,-2.339406423
12.88949874,-6.893769929,-0.33534093,-2.340574064
12.88454608,-6.897676048,-0.33534998,-2.341765558
12.87979634,-6.90141312,-0.335358653,-2.342907213
12.87492499,-6.905236733,-0.33536754,-2.344077063
12.86995953,-6.909124726,-0.335376592,-2.345268443
12.86512232,-6.9129031,-0.335385403,-2.346428013
12.86034854,-6.916623061,-0.335394092,-2.347571378
12.85547433,-6.920412209,-0.335402957,-2.348737777
12.85060085,-6.924191659,-0.335411813,-2.349902977
12.84572185,-6.927966255,-0.335420672,-2.351068471
12.84083993,-6.931734006,-0.33542953,-2.352233645
12.83586885,-6.935561218,-0.335438543,-2.353419053
12.83105423,-6.939259008,-0.335447265,-2.35456615
12.82616338,-6.943006337,-0.335456119,-2.355730406
12.82125958,-6.946754504,-0.33546499,-2.356896736
12.81628685,-6.950546081,-0.335473979,-2.358078428
12.81144865,-6.954226152,-0.335482718,-2.359227162
12.80653781,-6.957952483,-0.335491582,-2.360392146
12.80151257,-6.96175627,-0.335500646,-2.361583237
12.79663765,-6.965437262,-0.335509432,-2.362737703
12.7917287,-6.969134999,-0.335518274,-2.363899242
12.78676925,-6.972861692,-0.335527199,-2.365071732
12.78176546,-6.97661246,-0.335536199,-2.366253689
12.77691112,-6.980242356,-0.335544923,-2.367399373
12.77197913,-6.983921415,-0.33555378,-2.368562408
12.76712023,-6.987537217,-0.3355625,-2.369707256
12.7621789,-6.991205469,-0.335571363,-2.370870553
12.7572319,-6.994868985,-0.335580229,-2.372034212
12.75228062,-6.998526724,-0.335589096,-2.373197903
12.74732632,-7.002177795,-0.335589096,-2.374361306
12.74236886,-7.0058223,-0.335589096,-2.375524454
12.73741005,-7.009458927,-0.335589096,-2.376686927
12.73244471,-7.013091466,-0.335589096,-2.377849938
12.72747716,-7.016716769,-0.335589096,-2.379012481
12.72250825,-7.020334215,-0.335589096,-2.380174355
12.71753603,-7.02394525,-0.335589096,-2.381336025
12.71255897,-7.027550963,-0.335589096,-2.382497842
12.70757952,-7.031149603,-0.335589096,-2.383659243
12.70259594,-7.034742424,-0.335589096,-2.384820633
12.6976098,-7.038328297,-0.335589096,-2.385981648
12.69258752,-7.041931289,-0.335589096,-2.387150099
12.68758913,-7.045508332,-0.335589096,-2.388312022
12.68259427,-7.049074089,-0.335589096,-2.389472163
12.67758836,-7.052638966,-0.335589096,-2.390633907
12.67257891,-7.056197597,-0.335589096,-2.391795511
12.66756681,-7.059749365,-0.335589096,-2.392956775
12.66253467,-7.063306546,-0.335589096,-2.394121721
12.65745125,-7.066891063,-0.335589096,-2.395297567
12.65253114,-7.070351911,-0.335589096,-2.396434711
12.64751479,-7.073871856,-0.335589096,-2.397593164
12.64251784,-7.077369571,-0.335589096,-2.398746201
12.63749373,-7.080877658,-0.335589096,-2.39990457
12.63246465,-7.084380553,-0.335589096,-2.401063148
12.62744527,-7.08786808,-0.335589096,-2.402218563
12.62240593,-7.091360827,-0.335589096,-2.403377639
12.61737422,-7.094839675,-0.335589096,-2.404534034
12.61224676,-7.098375887,-0.335589096,-2.405711487
12.60729603,-7.10178177,-0.335589096,-2.406847449
12.60225639,-7.105240313,-0.335589096,-2.4080029
12.59720069,-7.108701289,-0.335589096,-2.409161117
12.59215187,-7.112148983,-0.335589096,-2.410316843
12.58710224,-7.115588679,-0.335589096,-2.411471843
12.58196884,-7.119076692,-0.335589096,-2.412645073
12.57698108,-7.12245733,-0.335589096,-2.413784125
12.57192005,-7.125879166,-0.335589096,-2.414939014
12.56685628,-7.129294337,-0.335589096,-2.416093625
12.56178387,-7.13270704,-0.335516256,-2.417249064
12.55670977,-7.136112606,-0.335443431,-2.418403751
12.55163626,-7.139509516,-0.335370656,-2.41955717
12.5464673,-7.14296186,-0.335296552,-2.420731123
12.5414141,-7.146328633,-0.335224148,-2.421877656
12.53622903,-7.149774824,-0.335149895,-2.423052951
12.53122581,-7.153092045,-0.335078286,-2.424185924
12.52614862,-7.156450445,-0.334928135,-2.425334282
12.52105925,-7.159808959,-0.334777702,-2.42648402
12.51599342,-7.163144124,-0.334611483,-2.427627029
12.51089701,-7.166491571,-0.334444344,-2.428775516
12.50578923,-7.169838604,-0.334276916,-2.42992514
12.5006231,-7.173215872,-0.334107661,-2.431086449
12.49560479,-7.17648881,-0.333943331,-2.432213149
12.49049918,-7.179810939,-0.333776224,-2.433358048
12.48539549,-7.183124031,-0.333609262,-2.434501113
12.48027982,-7.186437165,-0.333419773,-2.435645381
12.47504786,-7.189817636,-0.33322607,-2.436814128
12.46996285,-7.193095432,-0.333037899,-2.437948581
12.46492776,-7.196333581,-0.332851664,-2.439070476
12.45973705,-7.199664121,-0.332637262,-2.440225478
12.45468316,-7.202899375,-0.33242861,-2.441348529
12.44950352,-7.206207496,-0.332214864,-2.442497973
12.44435438,-7.209488489,-0.332002475,-2.443639105
12.4392983,-7.212702846,-0.331772188,-2.444758056
12.43409883,-7.216000815,-0.331535475,-2.445907115
12.42896374,-7.219250442,-0.331301799,-2.44704035
12.42374843,-7.2225433,-0.331042043,-2.448189583
12.41875432,-7.225689448,-0.330771843,-2.449288423
12.41360957,-7.228923331,-0.330493608,-2.45041869
12.4084657,-7.232149392,-0.33021554,-2.451547037
12.40331243,-7.2353741,-0.32993708,-2.452675725
12.39815929,-7.238591481,-0.329658745,-2.453802665
12.39300536,-7.241802129,-0.329380484,-2.454928061
12.3877057,-7.245096056,-0.329094474,-2.456083481
12.38270756,-7.248195649,-0.328808707,-2.457171488
12.37754736,-7.251388731,-0.328513791,-2.458293023
12.37232315,-7.254614195,-0.328215337,-2.45942668
12.36722367,-7.257755628,-0.327924128,-2.460531551
12.36205911,-7.260930118,-0.327629319,-2.461648778
12.35689585,-7.264096761,-0.327334701,-2.462763985
12.35172509,-7.267260946,-0.327039773,-2.463879068
12.34655467,-7.270417895,-0.326744979,-2.464992343
12.34138244,-7.273568995,-0.326427995,-2.4661042
12.33620754,-7.276714783,-0.326110968,-2.467214828
12.33103161,-7.279854281,-0.325793998,-2.468323879
12.32584609,-7.282992668,-0.325476562,-2.469433182
12.32066339,-7.286122458,-0.325159418,-2.470540091
12.31549039,-7.289239526,-0.324842986,-2.471643144
12.31030956,-7.292354461,-0.324526193,-2.472746083
12.30512285,-7.29546609,-0.324209158,-2.473848493
12.29993608,-7.298570926,-0.323892236,-2.474949138
12.29474173,-7.301673476,-0.323574967,-2.476049616
12.28954988,-7.304767726,-0.323257967,-2.477147791
12.28435531,-7.307856813,-0.322940915,-2.478244775
12.27916149,-7.310938685,-0.322624023,-2.479339838
12.27396412,-7.314015904,-0.322307029,-2.480433887
12.26875977,-7.317090509,-0.321989721,-2.481527647
12.26355398,-7.320159222,-0.321672439,-2.482619951
12.25834907,-7.323220761,-0.321333108,-2.483710246
12.25314487,-7.326275253,-0.320993941,-2.484798573
12.24794664,-7.32931964,-0.320655278,-2.48588384
12.24256932,-7.332462001,-0.320305067,-2.487004573
12.23736171,-7.335498492,-0.319966026,-2.48808812
12.23215623,-7.338527177,-0.319627238,-2.48916942
12.22693639,-7.341557654,-0.319287628,-2.490251896
12.22180048,-7.344532998,-0.318953591,-2.491315217
12.21666743,-7.347500361,-0.318619847,-2.492376206
12.21144807,-7.350511164,-0.318280602,-2.493453246
12.2062273,-7.353516287,-0.317941375,-2.494528791
12.2010054,-7.356515572,-0.317602185,-2.49560278
12.19577597,-7.359512704,-0.317262616,-2.496676533
12.19055125,-7.362500678,-0.316923461,-2.497747539
12.18532204,-7.365484778,-0.316584122,-2.498817688
12.18000206,-7.36851409,-0.316239003,-2.499904583
12.17479845,-7.371470712,-0.315901541,-2.500965947
12.16948367,-7.374483977,-0.315556976,-2.502048169
12.16432354,-7.377403245,-0.315222544,-2.503097176
12.15900489,-7.380405738,-0.314877942,-2.504176604
12.15376772,-7.383355822,-0.314538726,-2.505237733
12.14853819,-7.386295281,-0.314200108,-2.506295568
12.14329924,-7.389233717,-0.313860982,-2.507353559
12.13821394,-7.392079928,-0.313531902,-2.508378867
12.13296841,-7.395009628,-0.313192552,-2.509434746
12.12772695,-7.397930777,-0.312853566,-2.510488067
12.12247432,-7.400851874,-0.312513959,-2.511541891
12.11712478,-7.403820438,-0.312168187,-2.512613364
12.11198239,-7.406667978,-0.311814152,-2.513641601
12.10673718,-7.409566569,-0.311386593,-2.514688388
12.10148517,-7.412462965,-0.310958593,-2.515734515
12.09623153,-7.415354322,-0.310530572,-2.516778953
12.09097283,-7.418242535,-0.31010225,-2.517822384
12.08572049,-7.421121348,-0.309674558,-2.518862548
12.08046344,-7.423996858,-0.30924659,-2.519901644
12.07520389,-7.426867857,-0.308818529,-2.520939234
12.06994406,-7.429733146,-0.308390553,-2.521974881
12.06468278,-7.43259338,-0.307962567,-2.523008821
12.05941822,-7.435449571,-0.30753442,-2.524041417
12.05414817,-7.438302913,-0.307105933,-2.525073098
12.04888196,-7.441148433,-0.306655699,-2.52610197
12.04361912,-7.443986549,-0.30616148,-2.52712799
12.0383543,-7.446820157,-0.305667187,-2.528152202
12.03308562,-7.449650285,-0.305172641,-2.529174974
12.02781506,-7.452475881,-0.304678026,-2.530195924
12.02254317,-7.455296658,-0.304183396,-2.531214946
12.01727004,-7.458112589,-0.303688755,-2.532232028
12.01199647,-7.46092326,-0.30319418,-2.533247018
12.00672159,-7.463729211,-0.30267738,-2.534260012
12.00144552,-7.466530473,-0.302132811,-2.5352709
11.99616942,-7.469326449,-0.301588345,-2.536279464
11.99088906,-7.472119396,-0.301043545,-2.537286515
11.98561199,-7.474905335,-0.300499188,-2.538290617
11.98033196,-7.477687588,-0.29995463,-2.539292963
11.97504411,-7.480468713,-0.299409369,-2.540294471
11.96976488,-7.483240088,-0.298865098,-2.541292036
11.96438915,-7.486057024,-0.298231889,-2.542305187
11.95920225,-7.488770307,-0.297550215,-2.543280047
11.95392,-7.491528786,-0.296856106,-2.544270042
11.94863436,-7.494284311,-0.296161649,-2.545257884
11.94334912,-7.49703493,-0.295467339,-2.54624287
11.93806218,-7.499781746,-0.294772901,-2.547225393
11.93277518,-7.502523934,-0.294078548,-2.548205153
11.92753239,-7.505238595,-0.293390094,-2.549173994
11.92219649,-7.507996946,-0.292644688,-2.550157082
11.9169018,-7.510729523,-0.291888455,-2.551129607
11.91161439,-7.513453931,-0.291133345,-2.55209784
11.90632308,-7.516175958,-0.29037776,-2.553063834
11.90103631,-7.518891279,-0.289622906,-2.554026053
11.89574707,-7.521603526,-0.288867777,-2.554985782
11.89045073,-7.524315076,-0.288111715,-2.555943852
11.88515307,-7.52702299,-0.287355539,-2.556899222
11.8797837,-7.529763279,-0.286555412,-2.557864398
11.87456487,-7.532422651,-0.285755897,-2.558799485
11.86920308,-7.535150759,-0.284934544,-2.55975701
11.86390759,-7.537841022,-0.284123414,-2.560699591
11.85854211,-7.540562719,-0.283301629,-2.561651454
11.85339349,-7.543170481,-0.282513124,-2.562561915
11.84802277,-7.545886749,-0.281690658,-2.563508487
11.84272834,-7.548560401,-0.280879939,-2.56443853
11.83749868,-7.5511975,-0.280057268,-2.56535412
11.83220246,-7.553864398,-0.279196418,-2.566278133
11.82691135,-7.556524938,-0.278336448,-2.567198028
11.8216205,-7.559181594,-0.277476567,-2.568114659
11.81632594,-7.561836379,-0.276616127,-2.569028714
11.81102454,-7.564490877,-0.275754618,-2.56994073
11.80572718,-7.56713965,-0.274893808,-2.570848836
11.80042999,-7.569784665,-0.274033066,-2.571753706
11.7951335,-7.572425721,-0.273155828,-2.572655199
11.78983255,-7.57506542,-0.272277883,-2.573554196
11.78453457,-7.577700071,-0.271400465,-2.574449439
11.7792355,-7.580331723,-0.270522898,-2.57534162
11.77393685,-7.58295965,-0.269645429,-2.576230491
11.76856042,-7.585622596,-0.268755107,-2.577129081
11.76334004,-7.588204792,-0.267890658,-2.577998448
11.75790674,-7.590888796,-0.26699097,-2.578899887
11.75274034,-7.593437592,-0.266119273,-2.579753921
11.74743747,-7.59605042,-0.265224565,-2.580627241
11.74213906,-7.598657705,-0.264330627,-2.581496559
11.73684009,-7.601261948,-0.263436612,-2.582362706
11.73153583,-7.603865488,-0.262541719,-2.583226451
11.72623816,-7.606462517,-0.26164795,-2.584085869
11.72093832,-7.609057356,-0.260753828,-2.584942388
11.71562847,-7.611653855,-0.259858027,-2.585797265
11.71032414,-7.614244438,-0.258963166,-2.586648005
11.70502828,-7.616827697,-0.258069742,-2.587494151
11.69972683,-7.619410512,-0.257175382,-2.588337953
11.69443067,-7.621987609,-0.256281918,-2.589177687
11.68913091,-7.624563335,-0.25538785,-2.590014765
11.68383035,-7.627136349,-0.254493648,-2.590848745
11.67853068,-7.629705847,-0.253599598,-2.591679367
11.67322944,-7.632273048,-0.252705281,-2.592507017
11.66792982,-7.634836425,-0.251811236,-2.593331204
11.66262806,-7.63739782,-0.250916825,-2.594152514
11.65733252,-7.639953215,-0.250023459,-2.594969662
11.65203145,-7.642508308,-0.249129153,-2.595784462
11.64672495,-7.645063065,-0.248233922,-2.596596895
11.64142717,-7.647610686,-0.247340153,-2.597404802
11.63612542,-7.650157311,-0.246445703,-2.598210124
11.63083276,-7.652696678,-0.245552776,-2.599010889
11.62553191,-7.655237113,-0.244658453,-2.599809711
11.62023357,-7.657773501,-0.243764537,-2.60060498
11.61493221,-7.660308506,-0.242870097,-2.601397526
11.60963177,-7.662840268,-0.241975793,-2.602186764
11.60433246,-7.665368705,-0.241081662,-2.602972668
11.59903307,-7.667894421,-0.240187496,-2.603755422
11.59373413,-7.670417178,-0.239293385,-2.604534951
11.5884344,-7.672937593,-0.238399117,-2.60531144
11.58313548,-7.675454921,-0.237504961,-2.606084658
11.57783608,-7.677969803,-0.236610698,-2.606854799
11.57253131,-7.680484569,-0.235715502,-2.607622568
11.56723593,-7.682992248,-0.234821862,-2.608385841
11.56193739,-7.685498802,-0.233927661,-2.60914643
11.55664075,-7.688001872,-0.233033746,-2.609903617
11.55134385,-7.690502485,-0.232139758,-2.61065771
11.54604816,-7.692999978,-0.231245938,-2.611408507
11.54075067,-7.695495786,-0.230351781,-2.612156436
11.53545287,-7.697989155,-0.229485287,-2.612901376
11.53014947,-7.700482592,-0.228617837,-2.613644069
11.52485683,-7.702968422,-0.227752107,-2.614382233
11.51956087,-7.70545329,-0.226885791,-2.615117841
11.51414213,-7.707993206,-0.22599934,-2.615867347
11.50891376,-7.710441379,-0.225143996,-2.616587577
11.50361195,-7.712921508,-0.224276587,-2.617314908
11.49831353,-7.715396811,-0.223715135,-2.618039736
11.49302154,-7.717865474,-0.223315192,-2.618762166
11.48777832,-7.720307811,-0.222918954,-2.619476448
11.48248489,-7.722769953,-0.222518938,-2.620196057
11.47717933,-7.72523382,-0.222234788,-2.620916165
11.4718908,-7.727685891,-0.221951569,-2.621632823
11.4665964,-7.730136803,-0.221668056,-2.622349136
11.46129206,-7.732588433,-0.221384029,-2.623065651
11.45593427,-7.735060833,-0.22109716,-2.623788221
11.45057021,-7.737532176,-0.220809973,-2.624510471
11.44539773,-7.739911499,-0.220533064,-2.625205837
11.44001161,-7.742385223,-0.220244733,-2.625928757
11.43471977,-7.744811781,-0.219961469,-2.626637889
11.42941614,-7.747239925,-0.219677591,-2.627347468
11.42411633,-7.749662499,-0.219393935,-2.628055403
11.41874511,-7.752113838,-0.219106474,-2.628771718
11.41344764,-7.75452769,-0.218822978,-2.629477066
11.40822878,-7.756902021,-0.218543705,-2.630170855
11.40299399,-7.759279914,-0.218263596,-2.630865661
11.39769115,-7.761684978,-0.217979862,-2.631568376
11.39238963,-7.76408568,-0.217696213,-2.632269792
11.38708726,-7.766483009,-0.217412536,-2.632970197
11.38172779,-7.768902351,-0.217125819,-2.633676998
11.37642162,-7.77129387,-0.216841968,-2.634375649
11.37117542,-7.773654681,-0.216561342,-2.635065304
11.36586281,-7.776041677,-0.216277176,-2.635762571
11.3605173,-7.778439692,-0.215991267,-2.63646302
11.35526126,-7.780793902,-0.215710156,-2.637150649
11.34990155,-7.783190813,-0.215423515,-2.637850703
11.34457697,-7.785568286,-0.215138767,-2.638545046
11.3392064,-7.787962545,-0.214851573,-2.639244248
11.3338869,-7.790330324,-0.214567124,-2.639935682
11.32860462,-7.792677891,-0.214284678,-2.640621177
11.32342854,-7.794974745,-0.214007924,-2.641291833
11.3181277,-7.797323369,-0.213724511,-2.641977549
11.31281293,-7.799674526,-0.213440366,-2.642663958
11.30751295,-7.802015515,-0.213157023,-2.643347354
11.30220619,-7.804355881,-0.21287333,-2.644030519
11.2968941,-7.80669498,-0.212589364,-2.644713264
11.29159182,-7.809026165,-0.212305933,-2.645393649
11.28628386,-7.811356251,-0.21202221,-2.646073661
11.2808169,-7.813752399,-0.211729999,-2.646772879
11.2755936,-7.816038185,-0.211450824,-2.647439864
11.27019627,-7.818396519,-0.211162356,-2.648127941
11.26488133,-7.820715244,-0.210878304,-2.648804412
11.25973772,-7.822955825,-0.210603418,-2.649458046
11.254437,-7.825261372,-0.210320145,-2.650130557
11.24912882,-7.827566633,-0.210036482,-2.650802921
11.24382111,-7.829868163,-0.209752855,-2.651474134
11.23850579,-7.832169469,-0.209468829,-2.652145215
11.23319761,-7.834464167,-0.209185195,-2.652814305
11.22788275,-7.836758251,-0.208901212,-2.653483147
11.22257203,-7.839047049,-0.208617459,-2.654150379
11.21726245,-7.841331868,-0.208333775,-2.65481638
11.21196156,-7.84360948,-0.208050564,-2.655480211
11.20665172,-7.845887468,-0.207766882,-2.656144076
11.20134154,-7.848162144,-0.20748319,-2.656806901
11.19603112,-7.850433469,-0.207199492,-2.657468674
11.19072082,-7.852701295,-0.206915808,-2.65812935
11.18541083,-7.854965552,-0.206632147,-2.658788907
11.18009959,-7.857226912,-0.206348427,-2.65944754
11.1747885,-7.859484789,-0.206064721,-2.660105077
11.16947781,-7.861739085,-0.205781043,-2.660761487
11.1641609,-7.863992609,-0.205497038,-2.661417587
11.15885137,-7.866239607,-0.205213434,-2.662071701
11.15354296,-7.868482749,-0.204929895,-2.662724606
11.14822339,-7.870727214,-0.204645766,-2.663377805
11.14284286,-7.872993969,-0.204358386,-2.664037392
11.13753396,-7.875227156,-0.204074837,-2.664687127
11.1322929,-7.877428512,-0.203794916,-2.665327516
11.12682949,-7.879719806,-0.203503124,-2.665993946
11.12151805,-7.881943966,-0.203219453,-2.666640769
11.11619793,-7.884168422,-0.202935323,-2.667287578
11.11089519,-7.886382291,-0.202652126,-2.667931212
11.10558302,-7.888596786,-0.202368428,-2.668574926
11.10026587,-7.890810043,-0.202084468,-2.669218178
11.09511012,-7.892952952,-0.201809132,-2.669840901
11.08973996,-7.895181689,-0.201522347,-2.670488437
11.08448739,-7.897358373,-0.201241846,-2.671120757
11.07917653,-7.899555958,-0.200958234,-2.671759036
11.07386172,-7.901751906,-0.200674414,-2.672396729
11.06855017,-7.903943246,-0.200390771,-2.673032973
11.0632397,-7.906130888,-0.200107187,-2.673668031
11.0579297,-7.908315092,-0.199823631,-2.674301978
11.05261703,-7.91049716,-0.199539933,-2.674935189
11.04730472,-7.912675851,-0.199256254,-2.675567304
11.04198464,-7.914854501,-0.198972157,-2.676199287
11.0366737,-7.917026191,-0.198688547,-2.676829133
11.03136494,-7.919193787,-0.198405052,-2.67745767
11.02605304,-7.921359466,-0.198121387,-2.678085528
11.02073616,-7.923523984,-0.197837453,-2.678712926
11.0154201,-7.925684981,-0.197553561,-2.679339176
11.01003176,-7.927872122,-0.197265804,-2.679972866
11.00461729,-7.930066587,-0.19697665,-2.680608541
10.99943031,-7.932165755,-0.196699643,-2.681216507
10.99417718,-7.934288641,-0.196419099,-2.681831208
10.98886873,-7.936430762,-0.196135597,-2.682451341
10.98354924,-7.938574194,-0.195851502,-2.683071718
10.97823692,-7.940711609,-0.195567785,-2.683690217
10.97293007,-7.942843705,-0.195284357,-2.68430704
10.9676185,-7.944974588,-0.195000672,-2.684923372
10.96230307,-7.947103909,-0.194716776,-2.685539112
10.95699616,-7.949226723,-0.194433331,-2.686152829
10.95168101,-7.951349741,-0.194149441,-2.68676646
10.94637044,-7.95346785,-0.193865789,-2.687378527
10.94106002,-7.955582824,-0.193582141,-2.687989542
10.93574585,-7.957696219,-0.193298288,-2.688599952
10.93043515,-7.959805178,-0.193014614,-2.689208931
10.92512436,-7.961911122,-0.192730929,-2.689816889
10.91981325,-7.964014148,-0.19244722,-2.690423851
10.91450714,-7.966112162,-0.192163773,-2.691029214
10.90912047,-7.968238943,-0.191876015,-2.691642709
10.9038831,-7.970303783,-0.191596228,-2.692238196
10.89857544,-7.972393352,-0.191312678,-2.692840651
10.89326474,-7.974481111,-0.191028959,-2.693442422
10.8879513,-7.976566946,-0.190745086,-2.694043478
10.8826379,-7.978649772,-0.190461208,-2.694643502
10.87732714,-7.980728579,-0.190177464,-2.695242204
10.8720172,-7.982804084,-0.189893756,-2.695839788
10.86671102,-7.984875158,-0.18961024,-2.696435929
10.86140088,-7.986944815,-0.189326506,-2.697031493
10.85609169,-7.989011148,-0.189042813,-2.697625929
10.85078239,-7.991074581,-0.188759106,-2.698219358
10.84547219,-7.993135422,-0.188475343,-2.698811867
10.84016383,-7.995192618,-0.188191669,-2.699403153
10.83485941,-7.997245366,-0.187908197,-2.699992984
10.82955297,-7.999295983,-0.187624608,-2.700582024
10.82424126,-8.001345726,-0.187340728,-2.701170632
10.81892854,-8.003392956,-0.187056784,-2.701758337
10.81362338,-8.005434376,-0.186773235,-2.70234419
10.80831289,-8.00747496,-0.186489391,-2.702929619
10.80295797,-8.009529703,-0.186203161,-2.703518916
10.79764976,-8.011563632,-0.185919419,-2.70410206
10.79239834,-8.013572981,-0.185638702,-2.704677975
10.78709297,-8.015600133,-0.185355091,-2.705258798
10.78178539,-8.017625278,-0.185071351,-2.705838853
10.77647252,-8.019649596,-0.184787317,-2.706418476
10.77116464,-8.021669176,-0.184503539,-2.706996547
10.76586649,-8.023682232,-0.184220269,-2.707572555
10.7605563,-8.025697038,-0.183936345,-2.708148864
10.75519744,-8.027727462,-0.183649806,-2.708729432
10.74994324,-8.02971544,-0.183368854,-2.709297673
10.7446416,-8.031718591,-0.183085351,-2.709870045
10.7393324,-8.033721808,-0.182801432,-2.710442229
10.73403355,-8.035718335,-0.182518056,-2.711012297
10.72872206,-8.037716845,-0.18223399,-2.711582723
10.72341953,-8.039709218,-0.181950391,-2.712151187
10.71812187,-8.041697,-0.181667039,-2.712718132
10.71281921,-8.043683905,-0.181383408,-2.713284613
10.70751608,-8.045668239,-0.181099739,-2.713850147
10.70220642,-8.047652273,-0.180815706,-2.714415379
10.69690343,-8.04963108,-0.180532017,-2.714978905
10.69160055,-8.051607118,-0.180248321,-2.715541424
10.68629857,-8.053580101,-0.17996466,-2.716102852
10.68099909,-8.055549445,-0.179681117,-2.716663023
10.67569617,-8.057517364,-0.179397377,-2.717222565
10.67033616,-8.059503726,-0.179110568,-2.717787117
10.6650905,-8.061445045,-0.178829864,-2.718338653
10.65978798,-8.063404738,-0.178546102,-2.718895177
10.65448965,-8.065360211,-0.17826255,-2.719450273
10.64918714,-8.067314552,-0.17797876,-2.720004816
10.64388657,-8.069265518,-0.177695058,-2.720558168
10.63859043,-8.071212203,-0.177411578,-2.721110072
10.63329216,-8.07315702,-0.177127969,-2.72166121
10.62799285,-8.075099583,-0.176844289,-2.722211472
10.62269376,-8.077039428,-0.176560605,-2.722760725
10.61739421,-8.078976818,-0.176276881,-2.723309042
10.61209395,-8.080911841,-0.175993103,-2.723856446
10.6067978,-8.082842756,-0.175709528,-2.724402445
10.60149104,-8.084774924,-0.17542537,-2.724948551
10.59618987,-8.086702455,-0.175141494,-2.725493099
10.59088783,-8.088627708,-0.174857555,-2.726036755
10.58559769,-8.090546056,-0.174574237,-2.726578212
10.58030504,-8.092462741,-0.174290768,-2.727118949
10.57500575,-8.094379262,-0.174006926,-2.727659384
10.56970902,-8.096292287,-0.173723204,-2.728198579
10.56441638,-8.098201284,-0.173439684,-2.728736384
